id,url,status,chrome,error,redirections
3995,https://nbyahan.cn/?_encoding=UTF8&amp;openid.assoc_handle=jpflex&amp;openid.claimed_id=&amp;action=sign-in&amp;path=home&amp;ref_=nav_Account&amp;signIn=1&amp;useRedirectOnSuccess=1#/,1,False,True,0
3996,https://att-106126-101547.weeblysite.com/,1,True,False,1
3997,https://docs.google.com/presentation/d/e/2PACX-1vQ2A7hwUylfzpHmpVpxHx_HfcoP8mZS-miP2yJOMhFNaSbiOsh6e5q0Z5TjtKy2YR9UtW1t0bfpd1p0/pub?start=true&amp;loop=true&amp;delayms=1000,1,False,False,0
3998,https://docs.google.com/presentation/d/e/2PACX-1vSyyQGjEIoQc5Yd3dMRWKs7aSmh1Sh5_BC2e2vpAy4jRFf1-FWEd7M4dacCPMwvvDkWXf3MhW6gNYud/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
3999,https://pub-2744572fd51543a5aea0ff42479ebc56.r2.dev/index.html,1,False,False,0
4000,https://bis-ea4506.webflow.io/,1,True,False,1
4001,https://95425.pages.dev/Login%20Screen%20(6_19_2024%207_42_15%20AM),1,True,False,1
4002,https://docs.google.com/presentation/d/e/2PACX-1vRCqlyjGZZxC2LFolcUoR_kpONQ7mRNHdWDmSSPinl-zTdm3RTpy0cgbOPDERhw1UAicjVhn3iAD9O0/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,False,False,0
4003,https://pasts-myposto.com/lv,1,False,True,0
4004,https://tv.shinlee.vn/.www/,1,False,False,0
4005,http://tx.reb.gv.uk.gnaizq.talakaranzarghan.ir/.qzq/.zqz/?3z4j4UkLau6,1,False,False,0
4006,https://docs.google.com/presentation/d/e/2PACX-1vTcBDo_HutfRxgM5ZGZGHpndH4v0jACOJP7WFIA_DJBFgGmqzsW8Q0K5rCEF_gvh-pZmFQbVI_pzSfv/pub?start=false&loop=false&delayms=3000&slide=id.p,1,False,False,0
4007,https://docs.google.com/presentation/d/e/2PACX-1vTcBDo_HutfRxgM5ZGZGHpndH4v0jACOJP7WFIA_DJBFgGmqzsW8Q0K5rCEF_gvh-pZmFQbVI_pzSfv/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,False,False,0
4008,https://799a806250d94b0d62727b8afcf46bf5.jfmrl.pl/PPGR/kgi92/c9e2f6caa44eb91c9eafc9e73beef9ac/login/,1,True,True,1
4009,https://e06020824440e1b078cf41bd4fe4139f.jfmrl.pl/PPGR/kgi92/a183270d1b3104302b8fe8e744414352/login/,1,True,True,1
4010,https://84b3437d28a730a828acb2d9edb91805.jfmrl.pl/PPGR/kgi92/ccf4a62fc398e250382b3bad731516c6/login/,1,True,True,1
4011,https://docs.google.com/presentation/d/e/2PACX-1vSVaEla117z9CNTRTG7R0QPZkESpm7abg1kzWdh4l3_kCiD1iGQMNN61N9gwiNTLAUiirA30xzWsedo/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4012,https://pub-0b15b4b9a3344da48bd30e77b2efdfeb.r2.dev/89.html,1,True,False,1
4013,http://att-107975-102765.weeblysite.com/,1,True,False,2
4014,https://docs.google.com/presentation/d/e/2PACX-1vQhnJQWTyJ2IlxwwyBRBFsvdUO_5a8I5T2y9vVQYOlHQz52DeHinTiiHRKC71gdcNh45m8dgpPBGifg/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4015,https://gjhbkjkjvlfdjh.webflow.io/,1,True,False,1
4016,https://lauras-superb-site-df1c99.webflow.io/,1,True,False,1
4017,https://mex-update.webflow.io/,1,True,False,1
4018,https://employees-turquoise-platypus-fantastic.webflow.io/,1,False,False,0
4019,https://newearningpayroll.webflow.io/,1,False,False,0
4020,https://docs.google.com/presentation/d/e/2PACX-1vRMlkY8I2ay0K-n-7hOQVwJ90s2DsHAZo92klQXVWXLKRNpgwPtZAC6-QzKv3sC21Hgzn_uSEcpZH3E/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4021,https://newprojectille.onepage.me/,1,True,False,1
4022,https://vodafone-de.webflow.io/,1,True,False,1
4023,https://ipkodlzes.com/,1,False,True,0
4024,https://tapk.it/atttt,1,False,False,0
4025,https://docs.google.com/presentation/d/e/2PACX-1vQpCxbSTqXGcEypFS0MAYIyEJ9Bz383pr8lc6mav5Iht3sGSwL1HfLRC-9T_ExlIV3b7Ru0utAbjSqR/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4026,https://capehartreva.activehosted.com/f/2,1,False,False,0
4027,https://w0i2ef93uhehivcwde2o3i4fu8nefij.weebly.com/,1,True,False,1
4028,https://docs.google.com/presentation/d/e/2PACX-1vQHIFQD-AaGfVFUQCwwNTinqsQngLxyoazUp-ZhGqupODvK8lQMsRPAxrY3QHKH2oes2zRLH7uVfXP7/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,False,False,0
4029,https://a812t923t.studio.site/,1,False,False,0
4030,https://theshops-three.mybigcommerce.com/ch/,1,True,False,1
4031,https://lynxinbio.com/y9tghr,1,False,False,0
4032,http://zamowienie-958456903911254.com/s/FxIy,1,False,False,0
4033,https://docs.google.com/presentation/d/e/2PACX-1vRDsPOfqWR7ZR3Wgri7cX31yeay7cCHpBIC1SgAcaj-g8_eAYnIiaDUBWfAMaVhnCJPrPKR2WRiuJdR/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4034,https://messagerie-ornge.hubside.fr/,1,False,True,0
4035,https://consultaspichlnchaperu.online/,1,False,True,0
4036,https://docs.google.com/presentation/d/e/2PACX-1vSm3_NDlU4q9lczswIFW05stA_jajSbGth-oHe7ElHL4PkxDD5Bq_Mi1algaH4AN4SzNEX1XQrJau3t/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4037,http://aihvtrmgmi.duckdns.org,1,True,False,1
4038,https://01aqdfsbyahooloading.s3.us-east-005.backblazeb2.com/Attachments.html,1,False,False,0
4039,https://chenkled.wixsite.com/my-site-1,1,True,False,2
4040,https://btmailindexruijspv.wixsite.com/my-site,1,False,False,0
4041,https://tinyurl.com/3jafwxjv,1,False,False,0
4042,https://privatjet-buchen.eu/r/65794A68624763694F694A49557A49314E694973496E523563434936496B705856434A392E65794A30615751694F694A6D645735725A53357761476C736158427751485174623235736157356C4C6D526C49697769616A45694F6A4173496D52686443493665794A6962486F694F6949774D4441774D4441774D434A394C434A714D6949364D4377695A475632496A7030636E566C4C434A714D7949364D43776959334A6C496A6F784E7A45344E7A6B314D54677A4E546B794C434A73615730694F6A42392E396A70533371587277544D4B6A6B6250595F4B6A33475F6F6D4C714B78334E4F5F70776459567A465F3730,1,False,False,0
4043,https://miles-and-more-kreditlkarte.info/miles/de/,1,True,True,1
4044,https://louizosknives.com/krak.php?n09Q1Sq,1,False,False,0
4045,https://clicksecure.xyz/TVdQmGhd,1,False,True,0
4046,https://click.lllovers.uk/redirect/redirect.aspx?A=R&l=FB483AA7-A0CA-4EBD-B5AB-706F63984DE2&u=4434D444-C3A3-4B40-BAE0-598B684DBC2E,1,False,False,0
4047,https://check-sp1.net/?uuid=2d75b9f7-7ed0-42dd-8e5a-fd43a91527a5,1,False,True,0
4048,https://tinyurl.com/bn229tan,1,False,False,0
4049,https://sefrtyhera.blogspot.com/,1,False,False,0
4050,https://passsss.imprexarte.com/?LOG=7bbb079b31ae0ba9613267f07e4b88516dff1b1fd02bedbd6ad875aeecd16c67,1,False,False,0
4051,https://phlamere.blogspot.com/,1,True,False,1
4052,https://at-t-infor-update.webflow.io/,1,True,False,1
4053,https://ilbr12-bradessco.online/?hash=20032732516672e9b17660d7.99734674,1,False,True,0
4054,https://attmailnetupgrade.studio.site/,1,True,False,1
4055,https://docs.google.com/presentation/d/e/2PACX-1vRC1OQep--OX9P1qMPa1oy7EDp3CvpjFPoSAx_V7UM_T8DWZgWhbXqBU8JpdIYrwvnW2MNxynx5HKFh/pub?start=false&loop=false&delayms=3000,1,False,False,0
4056,https://at-ts-sublime-site-d86ed1.webflow.io/,1,True,False,1
4057,http://va4v77pp.duckdns.org,1,True,False,1
4058,https://altaperformancesexual.org/newita/,1,True,True,1
4059,http://0bt.superpitmachinery.com/#redacted@abuse.ionos.com,1,True,False,1
4060,https://sincere-excited-mantis.glitch.me/#redacted@abuse.ionos.com,1,False,False,0
4061,https://rtolwsanbehdruf.weebly.com/,1,True,False,1
4062,https://12sdf.s6vip5971.club/41212ss,1,False,True,0
4063,https://asdf.s6vip5971.club/412ss,1,False,True,0
4064,https://www.miniaturetitans.com/dox,1,False,False,0
4065,https://www.miniaturetitans.com/dox/,1,False,False,0
4066,https://ri87u6wexscervbtghj7u6yn5tbr4vxwdef.weebly.com/,1,True,False,1
4067,https://www.cakeresume.com/s--23VJFt87Uexws56HS8wxTA--/att-e296b8,1,False,False,0
4068,https://docs.google.com/presentation/d/e/2PACX-1vQj_3UGRSrPQc512yXPuKVzob0y7Duqn7ne-LU8rw8kDZLY4CXuOddHTIKJfDVmrkZGbWkiJHCvw6MB/pub?start=false&loop=false&delayms=3000&slide=id.p%3E_,1,False,False,0
4069,http://pedrazzoliautos.com.ar/dsa01.html,1,True,False,1
4070,https://docs.google.com/presentation/d/e/2PACX-1vRDsPOfqWR7ZR3Wgri7cX31yeay7cCHpBIC1SgAcaj-g8_eAYnIiaDUBWfAMaVhnCJPrPKR2WRiuJdR/pub?start=true&amp;loop=true&amp;delayms=3000,1,False,False,0
4071,https://www.cakeresume.com/Checkpointer,1,False,False,0
4072,https://tinyurl.com/4fd4kj64,1,False,False,0
4073,https://docs.google.com/presentation/d/e/2PACX-1vTYD9W3Xu3vamYR4rX0Vtt33t-1T5T1o9-35RjCcxTia0xhES8E1tyPE07aROdkEPmt27qSZa0qmr6x/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4074,https://ipkoblzes.com/,1,False,True,0
4075,https://kayvisum.de/dsa02.html,1,True,False,1
4076,https://arub3341.page.link/tobR,1,False,False,0
4077,http://mybt-0-jvq6.my.asekio.com/,1,False,False,0
4078,https://mybt-0-jvq6.my.asekio.com/,1,False,False,0
4079,https://morereasontowin.github.io/takemeout/Domain%20server,1,True,False,1
4080,http://ahgdapmion.duckdns.org,1,True,False,1
4081,https://aej67.app.link/e/attz,1,True,True,2
4082,http://agcsolifia.duckdns.org,1,True,False,1
4083,https://cdn.allegroau.cc/admin/login/index.html,1,False,False,0
4084,https://cdn.allegroau.cc,1,False,False,0
4085,https://rayjanikowski7199997.activehosted.com/admin/archived_user.php,1,False,False,0
4086,https://allegromore.com,1,True,False,1
4087,https://securepointshiw.webflow.io/,1,True,False,1
4088,https://docs.google.com/presentation/d/e/2PACX-1vT3JPXDXlJyWhm4rP-10Rx2T5jmGSdb34SiFuI1v4NqR4acqmMp26MsUTnOXrqtQuXWCHOIy9K9cKzB/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4089,https://tv.redir-oferts-maga.com/redirecionamento/tv55nvs.php?,1,False,False,0
4090,http://tv.redir-oferts-maga.com/redirecionamento/tv55nvs.php?,1,False,False,0
4091,http://pedrazzoliautos.com.ar/dsa01.html?8454,1,True,False,1
4092,https://najdwater.com/dsa01.html?7254,1,True,False,1
4093,https://docs.google.com/presentation/d/e/2PACX-1vQ4gALERahTUkzC7AWomRB6eREckJNGSOZsL2HaYjypxvclh-IHq1Oe_tj5Qk_MwqgoHouIbZlGEx9W/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4094,https://allegrolokalnie.80628365.xyz/oferta/trampolina_490_cm_965f89,1,False,True,0
4095,https://allegro1okalnie.87123617.xyz/tn1ixb7v,1,False,True,0
4096,error,1,False,False,0
4097,error,1,False,False,0
4098,error,1,False,False,0
4099,https://reurl.cc/4rD4jj,1,False,False,0
4100,https://docs.google.com/presentation/d/e/2PACX-1vSvEygQmD6NMlSiVxy_ujH-A_Y5dFydmPA5C-MEFcQOhqcC8FPPE34V89NxqofcqWTgN7pV6VV5o5yQ/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,False,0
4101,http://utwnq.com,1,False,True,0
4102,http://utwnp.com,1,False,True,0
4103,http://utwbz.com,1,False,True,0
4104,https://tinyurl.com/29a4nnv3,1,False,False,0
4105,http://utwbx.com,1,False,True,0
4106,http://utwbg.com,1,False,True,0
4107,http://utwbc.com,1,False,True,0
4108,http://utryy.com,1,False,True,0
4109,http://utryw.com,1,False,True,0
4110,http://utrys.com,1,False,True,0
4111,http://utryr.com,1,False,True,0
4112,http://utryq.com,1,False,True,0
4113,http://utrye.com,1,False,True,0
4114,http://utryd.com,1,False,True,0
4115,http://utrya.com,1,False,True,0
4116,http://utrwp.com,1,False,True,0
4117,http://utrta.com,1,False,True,0
4118,http://utrqw.com,1,False,True,0
4119,http://utrqt.com,1,False,True,0
4120,http://utrqs.com,1,False,True,0
4121,http://utrqr.com,1,False,True,0
4122,http://utrqd.com,1,False,True,0
4123,http://utrqe.com,1,False,True,0
4124,http://utezw.com,1,False,True,0
4125,http://utezt.com,1,False,True,0
4126,http://utezu.com,1,False,True,0
4127,http://utezr.com,1,False,True,0
4128,http://utezq.com,1,False,True,0
4129,http://utezm.com,1,False,True,0
4130,http://utezn.com,1,False,True,0
4131,http://utezb.com,1,False,True,0
4132,http://uteyv.com,1,False,True,0
4133,http://utexr.com,1,False,True,0
4134,http://utexu.com,1,False,True,0
4135,http://utexq.com,1,False,True,0
4136,http://utexe.com,1,False,True,0
4137,http://utewu.com,1,False,True,0
4138,http://utewr.com,1,False,True,0
4139,http://utewt.com,1,False,True,0
4140,http://utews.com,1,False,True,0
4141,http://utewq.com,1,False,True,0
4142,http://utewe.com,1,False,True,0
4143,http://utewd.com,1,False,True,0
4144,http://utewa.com,1,False,True,0
4145,http://utevy.com,1,False,True,0
4146,http://utevw.com,1,False,True,0
4147,http://utevq.com,1,False,True,0
4148,http://utevr.com,1,False,True,0
4149,http://uteuw.com,1,False,True,0
4150,http://uteut.com,1,False,True,0
4151,http://uteuq.com,1,False,True,0
4152,http://uteun.com,1,False,True,0
4153,http://uteum.com,1,False,True,0
4154,http://uteue.com,1,False,True,0
4155,http://uteub.com,1,False,True,0
4156,http://utety.com,1,False,True,0
4157,http://utetw.com,1,False,True,0
4158,http://utett.com,1,False,True,0
4159,http://utets.com,1,False,True,0
4160,http://utetr.com,1,False,True,0
4161,http://utetq.com,1,False,True,0
4162,http://utetp.com,1,False,True,0
4163,http://utetg.com,1,False,True,0
4164,http://utetd.com,1,False,True,0
4165,http://utesw.com,1,False,True,0
4166,http://utesr.com,1,False,True,0
4167,http://utesq.com,1,False,True,0
4168,http://uterz.com,1,False,True,0
4169,http://uterw.com,1,False,True,0
4170,http://uterp.com,1,False,True,0
4171,http://uterj.com,1,False,True,0
4172,http://uterh.com,1,False,True,0
4173,http://uterg.com,1,False,True,0
4174,http://uterb.com,1,False,True,0
4175,http://uteqq.com,1,False,True,0
4176,http://utepw.com,1,False,True,0
4177,http://utept.com,1,False,True,0
4178,http://utepq.com,1,False,True,0
4179,http://utepr.com,1,False,True,0
4180,http://utepp.com,1,False,True,0
4181,http://utenc.com,1,False,True,0
4182,http://utemn.com,1,False,True,0
4183,http://utekz.com,1,False,True,0
4184,http://utekx.com,1,False,True,0
4185,http://utekv.com,1,False,True,0
4186,http://utekh.com,1,False,True,0
4187,http://utekf.com,1,False,True,0
4188,http://utekd.com,1,False,True,0
4189,http://utekc.com,1,False,True,0
4190,http://utejw.com,1,False,True,0
4191,http://uteju.com,1,False,True,0
4192,http://utejr.com,1,False,True,0
4193,http://utejq.com,1,False,True,0
4194,http://3-76-125-238.cprapid.com/dpd/update.php,1,False,True,0
4195,http://utejp.com,1,False,True,0
4196,http://utefz.com,1,False,True,0
4197,http://utefx.com,1,False,True,0
4198,http://utefj.com,1,False,True,0
4199,http://utefk.com,1,False,True,0
4200,http://utefh.com,1,False,True,0
4201,http://utefd.com,1,False,True,0
4202,http://uteff.com,1,False,True,0
4203,http://utedw.com,1,False,True,0
4204,http://utedt.com,1,False,True,0
4205,http://uteds.com,1,False,True,0
4206,http://utedq.com,1,False,True,0
4207,http://utedp.com,1,False,True,0
4208,http://utedr.com,1,False,True,0
4209,http://utebh.com,1,False,True,0
4210,http://uteax.com,1,False,True,0
4211,http://uteaj.com,1,False,True,0
4212,http://uteaf.com,1,False,True,0
4213,http://uteag.com,1,False,True,0
4214,http://uteah.com,1,False,True,0
4215,https://violation-policy-meta-ticket-id9968630.vercel.app/,1,True,False,1
4216,https://violation-policy-meta-ticket-id9968629.vercel.app/,1,True,False,1
4217,https://violation-policy-meta-ticket-id9968628.vercel.app/,1,True,False,1
4218,https://violation-policy-meta-ticket-id9968625.vercel.app/,1,True,False,1
4219,https://violation-policy-meta-ticket-id9968623.vercel.app/,1,True,False,1
4220,https://violation-policy-meta-ticket-id9968621.vercel.app/,1,True,False,1
4221,https://violation-policy-meta-ticket-id9968549.vercel.app/,1,True,False,1
4222,https://violation-policy-meta-ticket-id9968559.vercel.app/,1,True,False,1
4223,https://fralowkes.blogspot.com/,1,False,False,0
4224,https://portalagzwisscom.sviluppo.host/portal/,1,False,False,0
4225,https://violation-policy-meta-ticket-id9968557.vercel.app/,1,True,False,1
4226,https://sparkasse-einstellung.de-verifikation.com/app/ccf9d834-0672-4c1c-ba26-e4318deb3f42/branch,1,False,True,0
4227,https://anpingtaiglobal.com,1,True,False,2
4228,https://www.tum141.com,1,True,False,1
4229,https://www.womarise.com/smywbc641yr1da9c88,1,False,True,0
4230,https://www.jxhslv.com/smywbc641yr1da9c88,1,False,True,0
4231,https://violation-policy-meta-ticket-id9968551.vercel.app/,1,True,False,1
4232,https://www.shorturl.at/Aevqe,1,False,False,0
4233,https://shorturl.at/Aevqe,1,False,False,0
4234,https://wivrydt.top/64NMEIUJ,1,False,True,0
4235,https://violation-policy-meta-ticket-id9968550.vercel.app/,1,True,False,1
4236,https://violation-policy-meta-ticket-id9968547.vercel.app/,1,True,False,1
4237,https://violation-policy-meta-ticket-id9968534.vercel.app/,1,True,False,1
4238,https://violation-policy-meta-ticket-id9968539.vercel.app/,1,True,False,1
4239,https://violation-policy-meta-ticket-id9968533.vercel.app/,1,True,False,1
4240,https://violation-policy-meta-ticket-id9968536.vercel.app/,1,True,False,1
4241,https://violation-policy-meta-ticket-id9968532.vercel.app/,1,True,False,1
4242,https://principi-sulle-normative-pubblicitarie-za.vercel.app/,1,True,False,1
4243,https://principi-sulle-normative-pubblicitarie-yx.vercel.app/,1,True,False,1
4244,https://principi-sulle-normative-pubblicitarie-xv.vercel.app/,1,True,False,1
4245,https://principi-sulle-normative-pubblicitarie-wt.vercel.app/,1,True,False,1
4246,https://principi-sulle-normative-pubblicitarie-vr.vercel.app/,1,True,False,1
4247,https://principi-sulle-normative-pubblicitarie-tp.vercel.app/,1,True,False,1
4248,https://principi-sulle-normative-pubblicitarie-rn.vercel.app/,1,True,False,1
4249,https://principi-sulle-normative-pubblicitarie-pj.vercel.app/,1,True,False,1
4250,https://novobanco-litigios.com/web/PTPW1/tpl.asp?si=,1,True,False,1
4251,https://principi-sulle-normative-pubblicitarie-mf.vercel.app/,1,True,False,1
4252,https://principi-sulle-normative-pubblicitarie-lm.vercel.app/,1,True,False,1
4253,https://principi-sulle-normative-pubblicitarie-kd.vercel.app/,1,True,False,1
4254,https://principi-sulle-normative-pubblicitarie-jk.vercel.app/,1,True,False,1
4255,https://principi-sulle-normative-pubblicitarie-de.vercel.app/,1,True,False,1
4256,https://principi-sulle-normative-pubblicitarie-bc.vercel.app/,1,True,False,1
4257,https://principi-sulle-normative-pubblicitarie-hi.vercel.app/,1,True,False,1
4258,https://principi-sulle-normative-pubblicitarie-fg.vercel.app/,1,True,False,1
4259,https://fzcmgg.com/,1,True,False,1
4260,https://tgrkinfb.com/,1,True,False,1
4261,https://tbfkokw.com/,1,True,False,1
4262,https://tbfkinfa.com/,1,True,False,1
4263,https://onksokw.com/,1,True,False,1
4264,https://igtvxyhr.com/,1,True,False,1
4265,https://ct24633.tw1.ru/,1,True,False,2
4266,https://cb00287.tw1.ru/,1,True,False,2
4267,https://docs.google.com/drawings/d/129liLAWzIdt1FQyb39zn_c3Aq5NOxJEhjS2_vUHd2wg/edit,1,False,False,0
4268,https://docs.google.com/drawings/d/129liLAWzIdt1FQyb39zn_c3Aq5NOxJEhjS2_vUHd2wg,1,False,False,0
4269,https://docs.google.com/drawings/d/1OC2yTAxbVpXsVoWimzOl5giKher2Z-JYbgpACNEMcsQ/edit,1,False,False,0
4270,https://docs.google.com/drawings/d/1OC2yTAxbVpXsVoWimzOl5giKher2Z-JYbgpACNEMcsQ,1,False,False,0
4271,https://docs.google.com/drawings/d/11YJEW2TzxU7qNclBYZJ9eEiA1X_HTNcH6EKv-wXxois/edit,1,False,False,0
4272,https://docs.google.com/drawings/d/11YJEW2TzxU7qNclBYZJ9eEiA1X_HTNcH6EKv-wXxois,1,False,False,0
4273,https://docs.google.com/drawings/d/1ZZYu-Pf3DlwIDuhuvS6VCm9aohDgUYVo6Z3RVi9pKPU/edit,1,False,False,0
4274,https://docs.google.com/drawings/d/1ZZYu-Pf3DlwIDuhuvS6VCm9aohDgUYVo6Z3RVi9pKPU,1,False,False,0
4275,https://docs.google.com/drawings/d/1acuDYC72EoeFvKgvojSO0nO65-ifecSjfsCxproKTmc/edit,1,False,False,0
4276,https://docs.google.com/drawings/d/1acuDYC72EoeFvKgvojSO0nO65-ifecSjfsCxproKTmc,1,False,False,0
4277,https://docs.google.com/drawings/d/1oon42_k7eLKO5nPNaZ_VnsDd4Q2xsQ0lgliNzQHPlBY/edit,1,False,False,0
4278,https://docs.google.com/drawings/d/1oon42_k7eLKO5nPNaZ_VnsDd4Q2xsQ0lgliNzQHPlBY,1,False,False,0
4279,https://docs.google.com/drawings/d/1oTmOiQzHCpPkDpvnrRJvM0t7XKm3R82WYCnU40gqmf8/edit,1,False,False,0
4280,https://docs.google.com/drawings/d/1oTmOiQzHCpPkDpvnrRJvM0t7XKm3R82WYCnU40gqmf8,1,False,False,0
4281,https://docs.google.com/drawings/d/1YkHnVYWqo2J_jQJrT6sgOqr52dJeUmXmBg5nLh-_EEo/edit,1,False,False,0
4282,https://docs.google.com/drawings/d/1YkHnVYWqo2J_jQJrT6sgOqr52dJeUmXmBg5nLh-_EEo,1,False,False,0
4283,https://docs.google.com/drawings/d/1dCZapBGF_ZhTUA6WFEEAeNRs8h2sXQ0n3zfg1AsGpZ4/edit,1,False,False,0
4284,https://docs.google.com/drawings/d/1dCZapBGF_ZhTUA6WFEEAeNRs8h2sXQ0n3zfg1AsGpZ4,1,False,False,0
4285,https://docs.google.com/drawings/d/1yns-mGrcSLAKZ1J7WjZLc_6zY5HM9sn6kOcUkgOuF_U/edit,1,False,False,0
4286,https://docs.google.com/drawings/d/1yns-mGrcSLAKZ1J7WjZLc_6zY5HM9sn6kOcUkgOuF_U,1,False,False,0
4287,https://docs.google.com/drawings/d/1hvOThVeeTAp3xhQaHwlRbmCxhZmbwXVrmDqBguEKSHo/edit,1,False,False,0
4288,https://docs.google.com/drawings/d/1hvOThVeeTAp3xhQaHwlRbmCxhZmbwXVrmDqBguEKSHo,1,False,False,0
4289,https://docs.google.com/drawings/d/19gGqDrUXIjBTilv9xOcgoGkPzBOZ6Y4MbC5ZVJGneLw/edit,1,False,False,0
4290,https://docs.google.com/drawings/d/19gGqDrUXIjBTilv9xOcgoGkPzBOZ6Y4MbC5ZVJGneLw,1,False,False,0
4291,https://docs.google.com/drawings/d/1eba4Hg1tJXK3Zk6GztOj2gHeunHBnEvNg9ATjxQrtCY/edit,1,False,False,0
4292,https://docs.google.com/drawings/d/1eba4Hg1tJXK3Zk6GztOj2gHeunHBnEvNg9ATjxQrtCY,1,False,False,0
4293,https://docs.google.com/drawings/d/1XmuH1c8HA3_XbmbI-5ddcwT_8csheSZzIQmbssYKIA8/edit,1,False,False,0
4294,https://docs.google.com/drawings/d/1XmuH1c8HA3_XbmbI-5ddcwT_8csheSZzIQmbssYKIA8,1,False,False,0
4295,https://docs.google.com/drawings/d/1f8xOn5ilL0Cl73heIfDy41KjNSbo2JjtZog7V-zavZo/edit,1,False,False,0
4296,https://docs.google.com/drawings/d/1f8xOn5ilL0Cl73heIfDy41KjNSbo2JjtZog7V-zavZo,1,False,False,0
4297,https://docs.google.com/drawings/d/14-BqFqRbXiF1WNvNThsHWzSF4_8WE_1HO6Qy9bfyMUM/edit,1,False,False,0
4298,https://docs.google.com/drawings/d/14-BqFqRbXiF1WNvNThsHWzSF4_8WE_1HO6Qy9bfyMUM,1,False,False,0
4299,https://docs.google.com/drawings/d/1pSC3vaGsgyDa0nPwn326daD3pTgzKaCYRpRR3fvb9Dk/edit,1,False,False,0
4300,https://docs.google.com/drawings/d/1pSC3vaGsgyDa0nPwn326daD3pTgzKaCYRpRR3fvb9Dk,1,False,False,0
4301,https://docs.google.com/drawings/d/1UD05iptWuRIhLicVY2okvMLFnBFYcaFBTR2wnZjdMaM/edit,1,False,False,0
4302,https://docs.google.com/drawings/d/1UD05iptWuRIhLicVY2okvMLFnBFYcaFBTR2wnZjdMaM,1,False,False,0
4303,https://docs.google.com/drawings/d/1MqaJtxYtEU3lbwZUx2V9rThJYF2EefuIVOYGN0OWkms/edit,1,False,False,0
4304,https://docs.google.com/drawings/d/1MqaJtxYtEU3lbwZUx2V9rThJYF2EefuIVOYGN0OWkms,1,False,False,0
4305,https://docs.google.com/drawings/d/1hPwOcq1zNL_69dy-nhFZcJC-fl6Ku-2QyIFcUhYKtkU/edit,1,False,False,0
4306,https://docs.google.com/drawings/d/1hPwOcq1zNL_69dy-nhFZcJC-fl6Ku-2QyIFcUhYKtkU,1,False,False,0
4307,https://docs.google.com/drawings/d/179-kyAs7m_ylVJ67VjxOCs8h0JZDAq5cSFIMwHhTqWs/edit,1,False,False,0
4308,https://docs.google.com/drawings/d/179-kyAs7m_ylVJ67VjxOCs8h0JZDAq5cSFIMwHhTqWs,1,False,False,0
4309,https://docs.google.com/drawings/d/1vae11XbxUccp1eHPMBEgYMAmnHLfqWY7bHek_VBvFrA/edit,1,False,False,0
4310,https://docs.google.com/drawings/d/1vae11XbxUccp1eHPMBEgYMAmnHLfqWY7bHek_VBvFrA,1,False,False,0
4311,https://docs.google.com/drawings/d/1aUOjqRU3JHrGApLkzO0qD32R-h-402gUfCQDMoP3-yE/edit,1,False,False,0
4312,https://docs.google.com/drawings/d/1aUOjqRU3JHrGApLkzO0qD32R-h-402gUfCQDMoP3-yE,1,False,False,0
4313,https://docs.google.com/drawings/d/1adSeuaxHG2e-DAc33_XY_NVs-07zB5UhOxFlznOP9KM/edit,1,False,False,0
4314,https://docs.google.com/drawings/d/1adSeuaxHG2e-DAc33_XY_NVs-07zB5UhOxFlznOP9KM,1,False,False,0
4315,https://docs.google.com/drawings/d/1mR_ZCNncYUt402EwKsj3isf7GezgBRvZAlVRXRWoI1Q,1,False,False,0
4316,https://docs.google.com/drawings/d/10VZgY0W-_GocMzu0eeQQgQKgJc3bkhsZWL9hFBUn_Ko/edit,1,False,False,0
4317,https://docs.google.com/drawings/d/10VZgY0W-_GocMzu0eeQQgQKgJc3bkhsZWL9hFBUn_Ko,1,False,False,0
4318,https://docs.google.com/drawings/d/14oOMsUa8_FDfe2iw94UHyCq7Z0naOvosrZfEEANjUVo,1,False,False,0
4319,https://docs.google.com/drawings/d/14oOMsUa8_FDfe2iw94UHyCq7Z0naOvosrZfEEANjUVo/edit,1,False,False,0
4320,https://docs.google.com/drawings/d/1saTo5SWa2N3MUFB9dFEv0D7t7SYiPZIRuCLe6k-4TS4/edit,1,False,False,0
4321,https://docs.google.com/drawings/d/1saTo5SWa2N3MUFB9dFEv0D7t7SYiPZIRuCLe6k-4TS4,1,False,False,0
